account_id,mmr,gpm,xpm,kills,deaths,assists,last_hits,denies,level,recorded_games
143167281,3366,434.7903225806452,518.8064516129032,9.403225806451612,9.46774193548387,14.129032258064516,170.38709677419354,10.209677419354838,20.919354838709676,62
144285921,3208,418.0833333333333,517.3611111111111,7.305555555555555,6.583333333333333,14.833333333333334,142.58333333333334,10.86111111111111,21.02777777777778,36
257992865,3821,496.27272727272725,553.6363636363636,6.818181818181818,5.454545454545454,11.727272727272727,215.8181818181818,9.0,21.09090909090909,11
98847789,4213,313.2608695652174,428.17391304347825,3.8043478260869565,6.760869565217392,17.47826086956522,85.06521739130434,2.3043478260869565,19.847826086956523,46
239321013,4450,539.0277777777778,539.0277777777778,7.25,8.833333333333334,12.722222222222221,212.19444444444446,10.88888888888889,21.694444444444443,36
130553367,4317,392.6279069767442,457.13953488372096,6.255813953488372,5.627906976744186,9.465116279069768,145.58139534883722,12.093023255813954,18.348837209302324,43
303565831,4117,404.6938775510204,480.16326530612247,5.8979591836734695,7.73469387755102,11.877551020408163,167.6122448979592,5.285714285714286,19.06122448979592,49
112230601,4960,459.2244897959184,469.42857142857144,6.673469387755102,6.836734693877551,12.744897959183673,143.79591836734693,6.357142857142857,19.76530612244898,98
185607799,3228,342.90697674418607,442.9767441860465,5.395348837209302,8.883720930232558,15.627906976744185,97.09302325581395,4.046511627906977,19.74418604651163,43
94483806,709,425.5974025974026,543.1818181818181,6.48051948051948,6.974025974025974,15.103896103896103,156.57142857142858,3.5324675324675323,21.857142857142858,77
175443422,1058,354.05555555555554,469.31111111111113,7.022222222222222,10.377777777777778,14.988888888888889,121.6,3.4,20.7,90
271787388,3240,513.4925373134329,544.223880597015,9.761194029850746,7.791044776119403,13.08955223880597,193.7462686567164,8.611940298507463,22.119402985074625,67
127579157,3247,392.1020408163265,493.234693877551,6.36734693877551,8.704081632653061,13.73469387755102,129.1530612244898,6.551020408163265,21.071428571428573,98
360715555,4142,381.13684210526316,497.53684210526313,6.894736842105263,7.157894736842105,15.410526315789474,128.90526315789472,5.768421052631579,20.557894736842105,95
345184883,3033,469.02127659574467,569.6170212765958,9.085106382978724,7.212765957446808,10.48936170212766,231.95744680851064,5.659574468085107,21.93617021276596,47
368835997,2835,454.98,581.28,7.26,7.5,12.02,195.28,7.98,21.62,50
148074567,3200,448.7608695652174,509.3804347826087,8.33695652173913,7.423913043478261,12.543478260869565,144.47826086956522,2.9347826086956523,21.5,92
234682235,3093,500.10843373493975,603.6024096385543,9.373493975903614,9.373493975903614,11.168674698795181,235.18072289156626,9.614457831325302,21.91566265060241,83
44045850,2472,353.972602739726,470.4931506849315,7.109589041095891,7.123287671232877,16.10958904109589,126.93150684931507,6.328767123287672,20.945205479452056,73
203723987,2890,418.48148148148147,544.3703703703703,7.222222222222222,8.296296296296296,14.185185185185185,170.59259259259258,7.777777777777778,21.962962962962962,27
238219426,3649,364.1818181818182,392.72727272727275,5.181818181818182,8.0,16.21212121212121,105.81818181818181,2.212121212121212,17.060606060606062,33
75201561,5032,428.7676767676768,548.7575757575758,7.767676767676767,6.0606060606060606,12.525252525252526,177.3030303030303,6.737373737373737,20.727272727272727,99
121317057,4782,339.8,419.36,5.1,7.31,13.92,87.95,2.07,18.44,100
117159841,3998,433.9574468085106,533.9787234042553,9.404255319148936,8.76595744680851,13.893617021276595,175.93617021276594,8.97872340425532,21.382978723404257,47
98030244,4744,420.2857142857143,467.3265306122449,5.020408163265306,7.775510204081633,13.244897959183673,178.79591836734693,5.918367346938775,19.163265306122447,49
330490049,3972,496.5108695652174,589.945652173913,8.858695652173912,6.315217391304348,10.326086956521738,229.56521739130434,11.902173913043478,21.782608695652176,92
104415733,5261,420.4,500.34,7.76,6.8,14.32,152.02,7.38,19.36,50
356794430,1926,460.63953488372096,507.9418604651163,9.244186046511627,7.174418604651163,12.19767441860465,153.97674418604652,2.5930232558139537,21.77906976744186,86
186006661,2319,494.505376344086,537.2150537634409,8.053763440860216,7.193548387096774,14.731182795698924,198.95698924731184,3.5161290322580645,22.817204301075268,93
71783383,1509,373.5,410.5625,6.125,10.0,11.6875,109.0625,1.0625,18.6875,16
310696888,1795,521.28,623.62,11.98,6.74,12.74,253.38,9.54,22.58,50
132275894,2974,446.55102040816325,485.0204081632653,9.081632653061224,9.653061224489797,13.795918367346939,181.40816326530611,2.4081632653061225,22.0,49
162133573,3551,355.72,440.55,6.21,8.41,15.34,125.03,10.01,20.46,100
137159894,1125,393.12,523.48,9.36,8.82,13.12,132.28,8.1,21.16,50
183878388,3820,488.14285714285717,601.9795918367347,8.53061224489796,6.183673469387755,13.061224489795919,257.3265306122449,8.020408163265307,22.816326530612244,49
142199185,4007,437.38,544.6,8.4,8.16,12.22,202.34,7.9,21.46,50
170485668,1205,351.13,472.66,5.96,8.41,15.59,113.75,4.3,21.01,100
338237892,1236,451.36,570.46,10.16,6.14,12.82,200.18,9.94,22.5,50
25856499,3209,455.1521739130435,521.7173913043479,8.815217391304348,9.01086956521739,12.793478260869565,158.06521739130434,3.7717391304347827,20.130434782608695,92
38135761,4303,484.9512195121951,584.2682926829268,8.926829268292684,8.682926829268293,12.682926829268293,208.17073170731706,9.24390243902439,22.195121951219512,41
164927806,3240,390.07936507936506,484.1746031746032,6.73015873015873,7.857142857142857,11.53968253968254,160.84126984126985,8.333333333333334,20.365079365079364,63
82699812,4813,425.25,448.6666666666667,5.625,6.666666666666667,15.375,109.66666666666667,3.9166666666666665,18.666666666666668,24
47174043,2465,333.1794871794872,395.6666666666667,4.333333333333333,9.051282051282051,14.692307692307692,71.43589743589743,3.5384615384615383,17.923076923076923,39
320358721,3424,378.5609756097561,457.2682926829268,7.536585365853658,9.439024390243903,13.0,119.51219512195122,3.1951219512195124,19.975609756097562,41
157781918,2402,392.7647058823529,503.7450980392157,8.07843137254902,6.313725490196078,16.49019607843137,137.98039215686273,4.411764705882353,21.45098039215686,51
299758538,2164,319.6941176470588,428.6823529411765,4.870588235294117,9.952941176470588,15.31764705882353,89.38823529411765,6.976470588235294,19.49411764705882,85
320086335,3036,413.5531914893617,515.2234042553191,6.468085106382978,8.925531914893616,12.436170212765957,192.43617021276594,9.712765957446809,21.48936170212766,94
332230066,2099,391.8490566037736,462.77358490566036,5.566037735849057,10.547169811320755,11.660377358490566,144.41509433962264,8.075471698113208,19.641509433962263,53
226580231,4015,344.1666666666667,475.1666666666667,4.5,9.833333333333334,23.166666666666668,52.166666666666664,0.5,21.666666666666668,6
294239900,3559,438.8787878787879,528.969696969697,7.595959595959596,6.111111111111111,11.01010101010101,199.63636363636363,7.101010101010101,21.151515151515152,99
215511681,3226,342.2121212121212,405.09090909090907,4.7272727272727275,8.848484848484848,9.06060606060606,90.75757575757575,2.3333333333333335,18.21212121212121,33
141154357,3307,477.25581395348837,568.1395348837209,8.44186046511628,5.406976744186046,12.616279069767442,204.98837209302326,10.744186046511627,21.697674418604652,86
135644027,3046,460.52,625.84,7.26,6.2,13.52,190.8,4.08,22.36,50
88094456,3632,355.5,439.76,5.12,7.92,13.84,122.48,5.06,19.62,50
357393537,3457,439.27906976744185,492.4651162790698,7.27906976744186,8.023255813953488,11.348837209302326,164.27906976744185,5.837209302325581,20.0,43
37067285,4310,381.69,452.72,6.18,8.76,14.42,148.76,13.55,19.82,100
300713811,4942,405.41,478.79,6.32,5.8,13.61,127.86,10.94,19.26,100
38315714,4337,446.1162790697674,547.7209302325581,9.023255813953488,7.1395348837209305,13.44186046511628,207.69767441860466,10.093023255813954,21.209302325581394,43
55741457,4160,511.68,534.38,10.0,5.8,11.04,252.98,16.58,20.32,50
139124145,4809,460.17,513.14,7.02,7.63,11.8,171.08,8.68,20.37,100
295291053,4128,437.45882352941175,483.5882352941176,5.647058823529412,7.129411764705883,13.058823529411764,166.90588235294118,3.847058823529412,19.04705882352941,85
111021161,6564,475.7027027027027,567.5,8.31081081081081,6.851351351351352,9.35135135135135,180.04054054054055,11.216216216216216,20.013513513513512,74
86785188,4681,373.59,464.13,5.8,6.65,14.57,126.13,2.53,19.88,100
105120045,6027,425.82,503.6,7.04,8.2,15.0,164.82,3.56,20.54,50
97076048,6765,407.53,520.07,7.19,6.8,17.58,108.28,4.74,19.81,100
53637903,6177,340.51612903225805,381.64516129032256,4.258064516129032,7.032258064516129,16.225806451612904,55.16129032258065,3.774193548387097,17.193548387096776,31
151483282,3693,459.2352941176471,546.8823529411765,7.323529411764706,5.470588235294118,15.5,181.26470588235293,4.294117647058823,22.735294117647058,34
143167281,3366,434.7903225806452,518.8064516129032,9.403225806451612,9.46774193548387,14.129032258064516,170.38709677419354,10.209677419354838,20.919354838709676,62
144285921,3208,418.0833333333333,517.3611111111111,7.305555555555555,6.583333333333333,14.833333333333334,142.58333333333334,10.86111111111111,21.02777777777778,36
257992865,3821,496.27272727272725,553.6363636363636,6.818181818181818,5.454545454545454,11.727272727272727,215.8181818181818,9.0,21.09090909090909,11
98847789,4213,313.2608695652174,428.17391304347825,3.8043478260869565,6.760869565217392,17.47826086956522,85.06521739130434,2.3043478260869565,19.847826086956523,46
239321013,4450,539.0277777777778,539.0277777777778,7.25,8.833333333333334,12.722222222222221,212.19444444444446,10.88888888888889,21.694444444444443,36
