249024515;2269;3567953870
114560717;4011;3257851457
40002160;3687;3401515805
103077076;2779;3571836270
96872942;2976;3560515306
207160865;3206;3124750706
150143548;2263;3576594398
118776504;3059;3168069690
104219217;4032;3447822362
120590054;3441;3471428709
225921973;4659;3541888751
118355265;3054;3172354642
199439295;2564;3576611921
172097965;2566;2989392813
33363218;2301;3325407901
296828968;2746;3434205103
112688659;2331;3109083400
353594649;2384;3318599775
113611531;2757;3564888192
204237838;1869;3069765037
364227210;2723;3151836519
127965712;3820;3355438353
282623496;3352;3576582861
114047160;3397;3575114629
40473472;3242;3278462290
174776734;3575;3576632713
132952647;3308;3532510765
340388089;3570;2933040723
207416665;2535;3132138596
336278803;2418;3469549717
110191276;2551;3571690501
194016540;3481;3575289402
254768588;1890;3100342838
201725043;1687;3033130773
40980465;3803;3365378576
141889055;3907;3348210175
114648607;5009;3558053841
325885174;3802;3271489852
23716726;3932;3443944128
203232950;4050;3112283468
145717877;4406;3575029065
172542784;3263;3557414473
199188805;1794;3450751173
107834130;4003;2997893620
175323956;4456;3576657177
1310088;4514;3561725271
99750463;3234;3484959021
52070853;3643;3568900222
92945659;2441;3539702404
190943340;1791;3332412926
116193691;2657;3315544728
144731187;4219;3576658895
349618610;3049;2932745727
285216318;3308;3549122904
288924614;3595;3508174901
122835221;3961;3449062297
40266856;5015;3493042673
166110396;3830;3438600967
36005599;3488;3571502520
117055993;4303;3313561413
326208240;3877;3564079522
192068984;5426;3429959669
216335622;3599;3553233787
161714385;4274;3412093242
328358497;5632;3576644241
73134320;4515;3575063330
375813339;1089;3061329815
188151485;1741;3144937233
335959993;1586;2909959052
142316548;3320;3008813851
142738297;2550;3251494787
29247466;3814;3576664185
361621836;2815;3396967396
146651784;5005;3571688038
154807838;3135;3576668393
174603689;4219;3480902089
83333898;3895;3551622340
147341985;4309;3569374481
163599922;4230;3106327636
126074203;3415;3465389473
87567003;4978;3106064444
5749;3476;3576431662
88798974;3749;3556780312
10964009;4255;3155638068
111193936;4246;3576635651
59020488;5687;3197429005
144569500;4275;3545041181
48792678;4339;3575204554
114878971;4500;3290981407
101184946;2973;3549109950
146916727;4002;3063641846
187746445;4188;3576634244
128171181;5084;3366182336
118780703;3012;3044534814
42284033;5088;3564156303
104334906;4660;3363585969
334322584;4372;3575922012
86836154;3946;3571445722
62526551;4719;3549004992
59150201;4412;3576636961
108667000;3816;3576636961
127549093;3214;3575240103
105888245;3265;3574994173
120280623;4817;3311596864
34547124;3498;3575036453
121528564;3859;3550945980
143041558;4320;3573580739
192561964;4100;3575188927
348189843;4511;3270183080
22708299;4772;3574638228
77593314;3742;3466083408
57804940;4708;2921880913
14762450;2438;3238892916
280264588;3066;3573366488
157052997;3048;3515221776
124210278;3277;3576254939
119050514;3689;3488634453
189050728;2216;3000311301
49330846;2570;3564624328
8093052;1456;3576647328
32980574;1557;3031132829
115327143;3440;3132143893
120414914;4072;3381973262
246606881;2980;3010590854
191589370;2919;3080044849
220263269;2689;3538277742
83625577;2698;3575190064
301931407;2100;3576380451
303607262;1378;3206600509
154533533;3205;3576412329
181911348;2727;3575067707
147019174;2199;3575672833
366588920;2189;3489292568
234924402;3870;3572027270
347794558;2923;3122509252
125047634;4169;3573716573
622076;4867;3576670501
285534930;4588;3576663096
197111032;3598;3169942666
312017662;4065;3537609301
212415035;5212;3308389719
374117680;3876;3403541270
111572457;4567;3563820936
170485668;1205;3555475901
338237892;1236;3479180681
25856499;3209;2918284748
38135761;4303;3423949384
164927806;3240;3467759429
82699812;4813;3065934761
47174043;2465;3161863365
320358721;3424;3136559698
157781918;2402;3227010230
299758538;2164;3565175438
320086335;3036;3476458350
332230066;2099;3576618189
226580231;4015;3040385330
294239900;3559;3418671349
215511681;3226;3400322937
141154357;3307;3308269002
135644027;3046;3491609571
88094456;3632;3446592657
357393537;3457;3081854382
37067285;4310;3440275630
300713811;4942;3548721949
38315714;4337;3475499874
55741457;4160;3455850674
139124145;4809;3170420489
295291053;4128;3381416502
66692606;6363;3216959866
111021161;6564;3500099022
86785188;4681;3571356067
105120045;6027;3545199559
97076048;6765;3576593474
53637903;6177;3018434594
151483282;3693;3115871209
143167281;3366;3569769456
144285921;3208;3251068057
257992865;3821;3477648604
98847789;4213;3565467527
239321013;4450;3033003615
130553367;4317;3410619557
303565831;4117;3451635488
112230601;4960;3041478765
185607799;3228;3562366760
94483806;709;3193516580
175443422;1058;3533930566
271787388;3240;2983587782
127579157;3247;3573658871
360715555;4142;3545653187
345184883;3033;3396521494
368835997;2835;3560506348
148074567;3200;3124991276
234682235;3093;3563743020
44045850;2472;3472239875
203723987;2890;3565623091
238219426;3649;3382897438
75201561;5032;3515407604
121317057;4782;3292965317
117159841;3998;3484992750
98030244;4744;3275682114
330490049;3972;3576234499
104415733;5261;3569985985
356794430;1926;3000782797
186006661;2319;3055215621
71783383;1509;3065762921
310696888;1795;3443935842
132275894;2974;2909865791
162133573;3551;3537802677
137159894;1125;3576670429
183878388;3820;3522815808
142199185;4007;3568593060
170485668;1205;3555475901
338237892;1236;3479180681
25856499;3209;2918284748
38135761;4303;3423949384
164927806;3240;3467759429
82699812;4813;3065934761
47174043;2465;3161863365
320358721;3424;3136559698
157781918;2402;3227010230
299758538;2164;3565175438
320086335;3036;3476458350
332230066;2099;3576618189
226580231;4015;3040385330
294239900;3559;3418671349
215511681;3226;3400322937
141154357;3307;3308269002
135644027;3046;3491609571
88094456;3632;3446592657
357393537;3457;3081854382
37067285;4310;3440275630
300713811;4942;3548721949
38315714;4337;3475499874
55741457;4160;3455850674
139124145;4809;3170420489
295291053;4128;3381416502
66692606;6363;3216959866
111021161;6564;3500099022
86785188;4681;3571356067
105120045;6027;3545199559
97076048;6765;3576593474
53637903;6177;3018434594
151483282;3693;3115871209
143167281;3366;3569769456
144285921;3208;3251068057
257992865;3821;3477648604
98847789;4213;3565467527
239321013;4450;3033003615
130553367;4317;3410619557
303565831;4117;3451635488
112230601;4960;3041478765
185607799;3228;3562366760
94483806;709;3193516580
175443422;1058;3533930566
271787388;3240;2983587782
127579157;3247;3573658871
360715555;4142;3545653187
345184883;3033;3396521494
368835997;2835;3560506348
148074567;3200;3124991276
234682235;3093;3563743020
44045850;2472;3472239875
203723987;2890;3565623091
238219426;3649;3382897438
75201561;5032;3515407604
121317057;4782;3292965317
117159841;3998;3484992750
98030244;4744;3275682114
330490049;3972;3576234499
104415733;5261;3569985985
356794430;1926;3000782797
186006661;2319;3055215621
71783383;1509;3065762921
310696888;1795;3443935842
132275894;2974;2909865791
162133573;3551;3537802677
137159894;1125;3576670429
183878388;3820;3522815808
142199185;4007;3568593060
159131735;5016;3573542106
124222239;4693;3448631180
149451537;4402;3563809223
61456238;4721;3536850789
300951779;4073;3546031400
185126988;4024;3235340696
279171550;4677;3574927125
335064127;5253;3208173779
196904305;4054;3567687857
200322056;5527;3498229120
196475368;4358;3556768534
98893726;4708;3492680062
205158639;1900;3323995852
57606069;2638;3102222178
179970540;3125;3357135654
37143970;2632;3502331577
166515622;2782;3575950183
54897435;4161;3573589645
998483;3481;3565870094
120922288;2959;3536419215
79956579;2639;3516964463
204947248;2013;3420827421
255955575;3547;2936085055
120680154;4369;3502790540
208067292;4356;3573373394
49249886;4024;3562225338
362945002;4559;3220709002
341303774;3015;3028666617
86652731;3322;3428796179
161148283;2939;3172255146
131850019;3326;3573441505
52520285;2764;3576600501
303185339;2980;3249466258
118585681;3316;3509833002
121202795;1980;3575143159
126034071;3435;3323333075
151053140;4584;3574846237
136830823;3092;3534049664
77421747;3878;3193569776
226523945;2377;3576568190
223809603;1149;3081931172
258081657;3765;3575135252
93315250;4445;2934449270
116248042;2989;3522396390
176870989;2832;3528696563
323662490;908;3528696563
129775300;1671;3528453151
89491979;2359;3518947880
245484609;4457;3281257089
218074257;4259;3126442905
86836488;3708;3564123785
86892335;3632;3377170243
45899831;3303;3572909403
96824033;4042;3575170881
27064428;3372;3305616527
43860317;2316;3573388813
116010868;3391;3576525458
120081631;2879;3576525458
120555330;3811;3120261641
34340758;3109;3573654658
68163655;2484;3440906146
168371705;398;3576559726
101658032;2532;3006354286
6405329;3569;3555084568
117999707;3964;3525578388
146117248;3231;3556868043
350233107;2694;2933163577
149349050;4922;3110424663
135761680;4525;3052023382
131948186;3966;3295583325
224506302;4964;3128062675
43889497;3452;3536685233
130695323;2689;3020684562
302774498;3268;3573409034
252762920;3618;3518028063
116365540;3227;2940678420
692109;2718;3518201786
124620074;4007;3413021925
178655777;3454;3490803706
126360456;3771;3574979939
195775805;3152;3504320772
130709803;3305;3576426237
141168073;3270;3560335004
209615117;2972;3543362802
153413808;3304;2898967182
346758195;3676;3379432807
153530247;3257;3573254585
154493543;1185;3544968737
85400534;3155;3003789223
303417696;3856;3494338880
314260416;3552;3575931190
368968944;1855;3442235205
110177236;3582;3552750188
194337257;2509;2970362017
268744924;1396;3575152955
133236216;3684;3576583576
139297563;4421;3413936044
367397192;3284;2896741793
103821641;3697;3236124323
355939080;4075;3475054372
119784310;3590;3230152394
52734101;3301;3562380339
185529486;3263;3483298276
63394812;3803;3233329880
227957109;1825;3572240505
191083414;943;2974874205
157743561;2921;3513324773
152208032;1619;3570161964
221495725;1630;3576188365
353244977;2102;3100307275
147058015;2217;3527891998
39385440;510;2991653506
177288870;3277;3503927322
277000530;4008;3499167166
327321964;3430;3139491553
329139759;3175;3315140419
103788383;3911;3557108183
136771716;2005;3263108123
289359502;4106;3560516486
215171674;4033;3155657428
137389356;3770;3468306030
146200214;4695;3053897079
350396487;4021;3363077901
333543488;3994;3512953175
286409310;5118;3576449622
84858674;4675;3571822452
79819351;6010;3502348337
179898843;6020;3262374280
14583915;5774;3576601458
97324169;5205;3543025779
219446993;4712;3571985548
171927170;3013;3258773997
180096967;4310;3515524649
279393066;3821;3573546442
343255210;3031;3574679960
157131474;4642;3568003892
122525128;2713;3440183541
164079686;2497;3344713536
201655724;3008;3134482294
83898409;1355;3576643284
221328591;4109;3044304044
364566003;1685;2893695601
244087900;3455;3576128466
181195624;4012;3571863590
124990417;4922;3479600944
84420369;5592;3571172296
304213442;5532;3268270112
76956372;4203;3573534195
136128333;5172;3068253998
375508827;5282;3551057331
313494171;4231;2887253360
118356654;4318;3565036449
52688816;3714;3533088823
355527083;3229;3500170214
854877;3896;3576131285
99814107;2127;2912492244
164523796;3046;3108416538
99409021;4222;3507879661
123057356;5285;3574265637
177094975;4323;3155215848
122057469;3779;3159368187
97796016;3517;3570943615
149746159;5097;3476495679
39821267;4093;3550906518
24050651;3775;3453548191
92558855;3310;3576646098
88721780;2930;3573274324
102242577;4041;3200815949
150227486;3656;3562341149
94443720;3522;3573153157
99847512;4143;3498287453
129011005;3366;3455767982
75614669;3042;3573040141
344227194;3028;3437091847
164495002;4161;3572960451
205136692;3273;3545351146
116894590;3415;3556973077
143777906;3883;3487881392
104333832;3546;2883532257
101805038;2407;3576603160
171744473;1023;3567974351
80712101;5479;3573494147
124650428;5614;3005104428
92833986;4847;3260260046
168508396;5197;3387652775
61088940;6141;3565819165
100877304;3952;3531996108
113420038;5041;3221160055
150542528;2483;3065779815
82935690;3111;3543296969
257126648;2488;3001776094
187491886;201;3576136557
212223349;2193;3071042211
107845935;3868;3573593422
327128892;2805;3343324976
302912835;3436;3169301463
136656929;1867;3276111292
94254683;2537;3153667330
67737499;3456;3339309824
22896516;3691;3051974538
106197162;3446;3575072607
180482974;1662;3576232928
115160877;2234;3571679986
85252922;3769;3372215011
141236395;4046;3576504493
101435793;3793;3038211970
339973177;4303;3525104502
317966476;3720;3077331284
329892676;2861;3157331122
316164370;3613;3133198101
229643710;2192;3049587221
282149306;2635;3575434665
327354484;2116;2939904911
122891158;3067;3571635353
149132888;3010;3418151926
110489355;3425;3307193908
223783601;3100;3346837615
258338683;4022;3430376307
133764714;5097;3528532262
115826259;3689;3576559873
98556341;3926;3436479911
143634317;4629;3569522392
173781278;4175;3573969576
151329147;3902;3108144189
254870583;3723;3571505027
361450599;3236;3142592011
289125406;2972;3459557660
317938010;4019;3532984983
82104626;2841;3576275303
310834991;3262;3018586690
121462194;2835;3152061006
66992963;4816;3179765383
246584716;1722;3130235880
234518878;860;3487839756
60045135;547;3354197917
192369229;657;3161100952
117145773;5002;3358663576
94655342;5467;3172093008
97822175;4314;3573458640
115439771;4176;3543332201
325161662;4778;3410095696
147606585;3613;3575038827
214207253;1349;3064235091
295780766;1746;3322093240
187389145;2942;3571679427
280489614;3543;3360294332
162400500;4087;3501506462
195802819;3346;2915822424
355368793;4072;3128702130
99753336;4951;3575847524
245074040;4220;3114226816
374933222;3943;3255300272
120101855;3400;3567658665
351429770;4477;3021385060
366055381;2920;3490704010
101409847;3471;3576619548
176374755;3154;3363575648
243232616;1462;3415202120
344956852;2188;3127878175
195557054;2684;3393623540
218008293;4010;3576200112
320824498;4183;3503431329
140558631;3675;3479570464
169603562;4256;3576434541
289014730;4095;3542398927
158789687;4297;3574198641
93475010;4197;3574321893
45200546;4082;3508087698
22399553;3571;3508087698
114962199;5092;3457453749
321302891;4889;3531945082
112204633;4576;3133126296
112858166;5067;3414229808
192839821;4932;3049638230
133397975;4610;3473601848
143049567;3276;3197449364
193264282;2741;3256445854
256033715;2129;3562294967
91533642;3362;3575249462
109880592;3960;3107795132
169445870;4554;3434634452
143665417;3719;3562234406
154096652;3727;3278190793
53633734;3555;3456040439
102558200;3952;3538645663
126162598;3206;3572146621
59694770;3574;3575675186
181006185;4452;3428005211
150538478;3749;3576357066
38967872;3388;3576672464
47764473;3824;3573500357
237038618;3498;3575012537
297416578;3432;3348982536
295359246;2500;3069612273
104569497;3794;3185500452
150690034;3742;3289112290
66369529;3642;3532555139
263601628;3282;3565757089
172669481;4143;3344417691
122238006;2665;3245072445
21038494;2671;3574776623
149820009;4207;3576581266
189670423;4307;3566458877
89361490;3627;3313132673
138504462;3501;3275267458
40432611;3624;3411219549
196809382;4346;3455930136
49068938;1130;2924481985
346249801;1486;3026379448
241617444;3000;3455121980
158024506;3162;3567301464
152511545;3361;3575051654
174778711;4250;3552735700
307452333;3416;3279449247
81096342;3017;3138239869
335680019;2755;3576366370
314196737;2350;3346887093
357231984;2498;3545733525
30393133;3609;3574046272
317994313;2953;3272392228
74129883;3716;3014565546
152722779;3934;3207184689
269122816;2676;3575061899
296784606;2742;3566946965
329153881;344;3574547727
94217235;400;3575124608
31380510;2080;3247108289
144367823;1;3120809073
204087037;2502;3359492422
80861773;3571;3560446649
117917071;3654;3250492415
164012364;5363;3576432775
70909722;3015;3426611110
34478613;4515;3526463800
156038828;1713;3026303558
181176411;1371;3091357572
131664397;1558;3546322785
367363883;1031;3103083470
172752215;3718;3280949562
350039365;3822;3564219886
161494320;3619;3551751573
193044468;3265;3227331910
173833884;3188;3180649631
245479380;1932;3118934741
253100320;2333;3572379301
113542099;3339;3247257475
114259385;5981;3515688196
88417851;6318;3489602586
117169328;5346;2896715947
81475303;6297;3506607062
161703650;5013;3491880552
188593855;1371;3510467517
40890589;1752;3442317686
69298533;3168;3556967048
212384373;3660;3576624264
267345248;2795;3472816979
172049993;3708;3575138250
72827759;3092;3571560865
189240465;3028;3565884861
201921624;2960;3151438418
181199780;3018;3576536175
303353184;3482;3514929266
234225191;2824;3150336006
134180956;4050;3029068474
140031233;3133;3393187876
144897609;2381;3575934771
158306489;3858;3574991655
306909333;688;2887372667
191458369;3854;3464086056
172244854;1937;3543357386
199244180;3000;2927321851
350822375;2561;2949018827
154612830;3390;3183959266
237254014;4078;3575856374
291120016;109;3069573286
295038601;891;2909942668
289301530;822;2932543779
90061953;3086;3576596075
217400506;1378;3565941228
163673874;4932;3576477684
360349110;2539;3554554374
156038980;3295;3404964867
132183409;3857;3504196204
38948892;3038;3436427360
213273501;3514;3359518926
317078464;2570;2967470680
284836236;3197;2921367073
208214068;4168;2995792621
350235327;4372;3569704807
114853888;5000;3440268938
327275442;5249;3497972430
236293781;5079;3087446893
288116352;5359;3563884392
175089150;4587;3234449703
159788896;2938;3530819038
131626636;2972;3108710943
48941567;2316;3253210091
323287762;3124;3443277647
302215832;2748;3425306379
93144864;3081;3049806011
318875405;4038;3289369591
52519590;4276;3299317068
66246045;4578;3445420998
374644055;4222;3225197635
223442598;3718;3506318728
168860741;4105;2898853594
118361931;4203;3013364456
233935215;4779;3540431534
336348942;4077;3251315331
204064244;4505;3305285652
46847690;3799;2978740726
218059271;4478;3388896152
94405364;4095;3565950092
235705533;2142;3510955637
125443758;1343;3440620301
211056229;2532;3352252151
171570229;2972;3302719255
336471189;3467;3521746034
292975082;1846;3520449225
117570395;1313;3293040818
173452891;1640;3499691582
125255854;3495;3530617262
110259784;3106;3573562330
122220786;3243;3576025509
330972772;2963;3289202946
113383415;3047;3567947318
45237869;3956;3575514455
88831026;4265;3434743589
94459461;3363;3574836799
156725082;4436;3440642499
1098969;3721;3570339553
296175111;4019;3572994805
247241447;4000;2909837141
171070506;4047;3132192419
119851354;3382;3418915416
121007657;2594;3152653938
120916822;1750;3545655602
245685753;2432;3243697515
84274965;2186;3280137307
320240648;3419;2886434363
338320472;3469;3392531533
214207574;3419;3399575957
189674162;5617;3442534881
10776903;4773;3576572939
109518114;4432;3576663470
73240006;4434;3576655606
332342310;3689;3434763432
195535434;4650;3576645124
301823337;3944;3372162806
314762531;4146;3187652429
340007039;4609;3531584996
124249395;4066;3019954264
135579113;3915;3575768026
164790270;976;2906082266
230312631;3886;3204844344
114478105;5810;2908651113
328467989;3668;2983007555
108725430;3838;3571433453
113775256;3641;3032556358
48890120;3040;3575190912
84482513;1869;3574635336
348441551;3442;3576596791
226023035;3284;3576394850
150883060;2749;3576054374
169118062;1536;3309709916
230665018;2033;3106690298
244825929;1636;2915078542
171868801;5072;3518177864
232787497;4324;2964631667
19635770;4399;3416181000
108461616;3742;3576328541
108996008;4126;3311499165
350731075;3539;2989422309
194896952;1381;3494618427
117831717;4007;3560276758
125434696;3791;3575148535
175874705;3847;3554794531
105418302;3116;3083574645
152408369;3682;3576576139
201478384;3807;3574662419
23710897;2345;3536488672
135338749;4392;3576490388
88520363;6114;3513611566
335793487;6078;3576226448
94731961;5127;3571963387
234773022;3945;3493195098
93350361;6098;3575603841
64673508;5043;3536933701
85425640;2766;3130798503
327026551;2153;3157301104
123706773;2080;3112108825
82581891;1244;3574713938
127575456;4033;3508731346
124958936;4088;2959751441
326597721;4577;3481418671
106487421;4261;3573520009
148698572;4324;3457424249
119284134;2193;3405302648
130438621;3041;3346676028
322468418;3205;3575078311
239592871;3066;3332439077
186114056;2482;2929832710
132557516;4526;3268164743
246846808;4245;3465873919
222828943;5541;3025080380
106656305;5195;3477628778
119590506;4837;3575070814
241182613;4552;3060559821
76565034;3591;3339891651
232154229;2237;3310106105
115878347;3774;3418184236
32618;3477;3562307620
142520866;3219;3575061106
122072155;3730;3575112311
115333854;2896;3567301582
202316171;2540;3245069254
196263091;1812;3552459556
157038592;3285;3311937044
126400201;2954;3563710809
93168405;3312;3575435404
172037445;3067;2903744417
205844943;2947;3531827712
325635670;3632;3575883406
105133039;2326;3541554300
232513059;4201;3575128599
14705129;4348;3299013559
71406525;4051;3573510074
162473625;4123;3535314592
167432543;3736;3155451408
77449183;2669;2925488307
283316480;3034;3479459093
136133312;3338;3563729517
102076715;2985;3560539603
98245605;3112;3246122343
97134519;786;3576496647
71355312;2112;3182365506
107930340;2059;3347511242
175192557;2645;2953236109
196977411;1287;3570821900
220068783;1487;3571883943
304967600;2755;2916478151
307851268;1;3551154460
129522102;3010;3566801440
179002631;2691;3514898980
201478384;3807;3574662419
23710897;2345;3536488672
135338749;4392;3576490388
88520363;6114;3513611566
335793487;6078;3576226448
94731961;5127;3571963387
234773022;3945;3493195098
93350361;6098;3575603841
64673508;5043;3536933701
85425640;2766;3130798503
327026551;2153;3157301104
123706773;2080;3112108825
82581891;1244;3574713938
127575456;4033;3508731346
124958936;4088;2959751441
326597721;4577;3481418671
106487421;4261;3573520009
148698572;4324;3457424249
119284134;2193;3405302648
130438621;3041;3346676028
322468418;3205;3575078311
239592871;3066;3332439077
186114056;2482;2929832710
132557516;4526;3268164743
246846808;4245;3465873919
222828943;5541;3025080380
106656305;5195;3477628778
119590506;4837;3575070814
241182613;4552;3060559821
76565034;3591;3339891651
232154229;2237;3310106105
115878347;3774;3418184236
32618;3477;3562307620
142520866;3219;3575061106
122072155;3730;3575112311
115333854;2896;3567301582
202316171;2540;3245069254
196263091;1812;3552459556
157038592;3285;3311937044
126400201;2954;3563710809
93168405;3312;3575435404
172037445;3067;2903744417
205844943;2947;3531827712
325635670;3632;3575883406
105133039;2326;3541554300
232513059;4201;3575128599
14705129;4348;3299013559
71406525;4051;3573510074
162473625;4123;3535314592
167432543;3736;3155451408
77449183;2669;2925488307
283316480;3034;3479459093
136133312;3338;3563729517
102076715;2985;3560539603
98245605;3112;3246122343
97134519;786;3576496647
71355312;2112;3182365506
107930340;2059;3347511242
175192557;2645;2953236109
196977411;1287;3570821900
220068783;1487;3571883943
304967600;2755;2916478151
307851268;1;3551154460
129522102;3010;3566801440
179002631;2691;3514898980
268266824;2621;3077943659
352853552;4106;3289323849
164286521;3879;3382070738
198389627;4553;3569908120
86258010;5262;3483196430
142610181;5000;3485357830
235846183;4613;3497826797
197008080;3490;3576514951
94653775;4022;2981486061
367627861;4166;2921877617
372416235;4303;3565347514
55325230;4005;3266045021
140588990;1014;2975990947
303878973;3005;3283807012
318754704;4139;3576663373
125175593;1837;3490174968
143849682;2854;3574899225
133081820;2346;3567505903
157077456;1526;3077545249
136171922;1875;3186359387
79184746;5508;3542469746
110932122;5300;3504237690
178422665;5170;3438676966
117683279;6109;3183603055
125494200;2241;3482161617
154176918;4081;3566632732
216885465;3981;3283282714
166636173;3886;3184106356
124105587;4261;3355349418
34870889;3887;3328000372
56139835;3805;3571558157
55471736;4638;3575394274
336482896;3949;3142022203
59057383;1;2920711274
170035310;1406;3169166334
297031483;1451;3566974102
246987784;4012;2930055154
340974568;2804;3113917987
46646871;3054;3170296820
149156466;3139;3561807490
140031837;2641;3223338065
102341396;1416;3335447079
99939842;4054;3571841992
102026831;2756;3576627595
36255552;2678;3563973418
145478937;4034;3550067161
119156446;2448;3569949999
348076706;2560;3416349404
242013394;1152;3369215763
229070711;1020;3523304393
163060853;877;2983868504
189491900;2249;3259204261
174330952;2250;3346387749
293036097;2215;3011171889
124016851;3540;3457578917
366391350;2306;3337975464
318651065;3583;3576654542
199026461;2940;3518947501
292818553;3208;3574835855
72362637;1658;3433973093
353884812;3761;3573763289
238628254;2547;3571811412
168111136;3305;3576436809
366095005;2901;2904284979
85130045;2728;3436356019
149423767;2414;3431597912
318910595;1746;3253053447
131505416;1530;2924367020
270375632;3187;3502209740
351016494;5000;3045434049
258563749;4194;3096636975
253649952;2625;3006975244
278811344;3825;3408806135
202320992;4992;3220663304
154185240;4774;3573822515
138774135;3477;3576214477
279907984;4796;3421394661
299317491;2995;3473986383
232473253;2378;3018628965
120644557;2929;3023530617
113361342;3629;3033405538
196814215;3798;3221482334
323809779;2990;3473952024
164377470;1503;3526090206
121907439;4039;3575521538
285487568;4249;3424871416
137319898;4253;3345916387
342780084;4060;3566019851
121541964;3739;3534167799
37749906;986;3261114901
70812118;1237;3576606706
313090554;1350;3258737891
159485558;3894;3459993904
138303318;2844;3540961948
73013010;2295;3207046784
165963066;2760;3016572899
126112219;2161;3267184868
171116624;3001;3165432930
294956358;2659;3420594344
114393906;3119;3533310686
343024409;3429;3311532312
87995356;4900;3562276985
197254199;3800;3050646285
370782799;3521;3541230658
161626100;4109;3562070766
150428936;3967;3057628440
150176952;5097;3576621138
373965448;4454;3576639665
351574996;5118;3469316431
134683149;4224;3573488441
119335104;5009;3552616018
118808478;4558;3571775018
93723271;2280;3545615801
197513099;2552;3573596973
350579951;3612;3069236155
118602718;4286;3270800914
123566202;4290;3348573422
2061561;1819;3414686883
110972868;3403;3462428771
181733668;2738;3576623067
119482776;2604;3573383698
181444824;4381;3575315695
245392536;2645;3183577347
1963699;3352;3055514956
163477763;1839;3575950075
53526599;3104;3575062091
135294555;3023;3208089306
75139004;4161;3575257352
131627989;2738;3341459169
313228719;1758;3189701300
167279006;3714;3575118502
317532338;2655;3460452438
185394663;2239;3487491234
169828522;2854;3550918347
106520152;2612;3140019922
319213970;1877;3479251858
129228214;2515;3115377042
243992272;2974;3395775136
357543331;2767;2887574941
45462772;3756;3567127396
142169479;4268;3575368232
166191020;4933;3360551222
135477528;3168;3576330760
43005306;4410;3522894311
314250998;2957;3211718445
158434076;5059;3484701667
160726262;2695;3575077955
74597457;3747;3318803419
192853293;2077;3251596042
