account_id,mmr,carry_gpm,carry_xpm,carry_kills,carry_deaths,carry_assists,carry_lh,carry_denies,carry_level,carry_recorded_games,nuker_gpm,nuker_xpm,nuker_kills,nuker_deaths,nuker_assists,nuker_lh,nuker_denies,nuker_level,nuker_recorded_games,initiator_gpm,initiator_xpm,initiator_kills,initiator_deaths,initiator_assists,initiator_lh,initiator_denies,initiator_level,initiator_recorded_games,disabler_gpm,disabler_xpm,disabler_kills,disabler_deaths,disabler_assists,disabler_lh,disabler_denies,disabler_level,disabler_recorded_games,durable_gpm,durable_xpm,durable_kills,durable_deaths,durable_assists,durable_lh,durable_denies,durable_level,durable_recorded_games,escape_gpm,escape_xpm,escape_kills,escape_deaths,escape_assists,escape_lh,escape_denies,escape_level,escape_recorded_games,support_gpm,support_xpm,support_kills,support_deaths,support_assists,support_lh,support_denies,support_level,support_recorded_games,pusher_gpm,pusher_xpm,pusher_kills,pusher_deaths,pusher_assists,pusher_lh,pusher_denies,pusher_level,pusher_recorded_games,jungler_gpm,jungler_xpm,jungler_kills,jungler_deaths,jungler_assists,jungler_lh,jungler_denies,jungler_level,jungler_recorded_games
43291232,2992,398.0217391304348,531.7608695652174,7.782608695652174,9.021739130434783,14.869565217391305,155.0,6.195652173913044,21.695652173913043,46,385.6060606060606,519.4242424242424,7.757575757575758,9.151515151515152,16.333333333333332,134.96969696969697,6.212121212121212,21.454545454545453,33,368.75409836065575,500.9672131147541,8.934426229508198,10.59016393442623,17.34426229508197,101.50819672131148,3.2950819672131146,21.442622950819672,61,320.025,440.45,8.225,12.25,16.65,62.35,0.975,20.35,40,343.47058823529414,481.97058823529414,9.352941176470589,12.0,17.323529411764707,70.70588235294117,2.0588235294117645,21.676470588235293,34,400.9428571428571,540.5142857142857,8.371428571428572,8.485714285714286,16.571428571428573,146.2,6.457142857142857,22.142857142857142,35,253.5,369.375,1.625,9.375,15.625,43.875,2.0,18.25,8,255.0,340.0,1.0,14.0,4.0,137.0,1.0,17.0,1,442.0,581.0,24.0,15.0,23.0,170.0,1.0,25.0,1
33420852,3036,549.0,580.9565217391304,9.826086956521738,5.3478260869565215,11.282608695652174,212.47826086956522,9.565217391304348,20.934782608695652,46,432.75,534.3,8.65,8.55,16.05,108.3,4.3,21.4,20,420.19354838709677,477.1290322580645,7.709677419354839,8.064516129032258,16.096774193548388,89.64516129032258,4.161290322580645,19.161290322580644,31,403.5,459.02777777777777,7.194444444444445,8.277777777777779,15.972222222222221,87.0,3.9722222222222223,19.0,36,514.8076923076923,561.6153846153846,11.615384615384615,6.923076923076923,16.884615384615383,175.19230769230768,5.961538461538462,22.46153846153846,26,539.4,595.55,10.4,5.9,12.8,193.0,9.0,22.4,20,365.0,452.8095238095238,6.428571428571429,9.047619047619047,18.857142857142858,70.52380952380952,2.380952380952381,20.285714285714285,21,467.5,467.5,8.0,10.5,22.5,272.5,4.5,23.0,2,0,0,0,0,0,0,0,0,0
147861389,2887,389.72727272727275,506.8181818181818,7.2727272727272725,7.454545454545454,18.90909090909091,162.54545454545453,12.272727272727273,21.90909090909091,11,268.6923076923077,347.61538461538464,4.846153846153846,9.76923076923077,12.923076923076923,63.46153846153846,8.538461538461538,17.307692307692307,13,317.14285714285717,436.2857142857143,6.285714285714286,8.0,21.428571428571427,84.14285714285714,4.857142857142857,20.285714285714285,7,298.0,361.3,5.4,8.7,15.4,70.4,6.6,17.5,10,373.9,469.7,6.8,8.3,18.8,103.9,7.4,18.9,10,386.8,501.8,7.2,7.4,17.4,164.6,16.0,22.6,5,274.3076923076923,365.53846153846155,4.923076923076923,9.76923076923077,14.923076923076923,74.15384615384616,7.461538461538462,18.0,13,361.0,371.125,4.625,6.5,14.375,83.375,8.25,16.0,8,385.2,429.6,5.8,7.8,18.6,117.0,5.4,18.4,5
123595350,3991,498.6756756756757,518.1621621621622,8.837837837837839,9.0,10.783783783783784,210.83783783783784,10.513513513513514,21.486486486486488,37,388.76,433.08,6.24,10.68,13.88,104.04,6.12,19.64,25,373.8333333333333,434.0,5.666666666666667,12.166666666666666,13.416666666666666,109.91666666666667,4.333333333333333,20.583333333333332,12,355.35483870967744,388.3225806451613,4.548387096774194,11.806451612903226,13.935483870967742,92.90322580645162,3.193548387096774,18.870967741935484,31,423.35,453.7,5.9,9.2,13.25,138.85,5.9,19.95,20,489.54545454545456,536.9090909090909,10.727272727272727,9.272727272727273,11.727272727272727,198.9090909090909,12.0,22.90909090909091,11,321.76666666666665,363.3666666666667,4.166666666666667,10.566666666666666,16.033333333333335,49.6,3.3,17.933333333333334,30,344.09090909090907,373.6363636363636,3.3636363636363638,12.454545454545455,11.0,97.0909090909091,4.0,18.181818181818183,11,444.0,516.0,6.5,12.0,17.5,160.25,3.25,22.5,4
149743217,4503,382.9268292682927,474.6585365853659,6.7317073170731705,6.414634146341464,9.707317073170731,143.3170731707317,8.536585365853659,19.463414634146343,41,386.84615384615387,498.6923076923077,9.615384615384615,6.230769230769231,12.23076923076923,112.46153846153847,6.538461538461538,20.53846153846154,13,422.85185185185185,552.4444444444445,6.962962962962963,6.0,11.666666666666666,162.33333333333334,3.888888888888889,21.37037037037037,27,426.84615384615387,559.5769230769231,7.076923076923077,6.115384615384615,12.0,165.46153846153845,3.230769230769231,21.692307692307693,26,405.29787234042556,519.5106382978723,7.297872340425532,6.51063829787234,9.553191489361701,144.72340425531914,5.340425531914893,20.25531914893617,47,387.0,515.3333333333334,4.666666666666667,4.666666666666667,12.333333333333334,119.16666666666667,4.666666666666667,20.333333333333332,6,0,0,0,0,0,0,0,0,0,358.0,483.0,8.0,11.0,23.0,155.0,5.0,25.0,1,426.0,563.1304347826087,7.434782608695652,5.913043478260869,11.782608695652174,160.7826086956522,2.9565217391304346,21.47826086956522,23
143984760,3529,557.16,531.48,9.28,7.32,11.18,265.76,4.54,21.8,50,460.4193548387097,492.4516129032258,9.935483870967742,10.03225806451613,16.225806451612904,161.29032258064515,3.5806451612903225,21.516129032258064,31,375.27272727272725,457.6363636363636,5.545454545454546,9.363636363636363,16.727272727272727,106.0909090909091,5.7272727272727275,20.454545454545453,11,380.6666666666667,437.5833333333333,6.083333333333333,10.5,15.166666666666666,112.83333333333333,2.5,20.166666666666668,12,485.0,515.8181818181819,7.2727272727272725,7.909090909090909,15.272727272727273,156.1818181818182,6.818181818181818,22.09090909090909,11,549.2727272727273,570.3636363636364,9.363636363636363,8.181818181818182,11.636363636363637,278.6363636363636,4.2727272727272725,22.727272727272727,22,343.54545454545456,383.90909090909093,3.909090909090909,9.636363636363637,13.545454545454545,95.0909090909091,2.909090909090909,18.363636363636363,11,573.7857142857143,514.7142857142857,10.071428571428571,7.785714285714286,10.857142857142858,273.85714285714283,2.357142857142857,21.857142857142858,14,519.5,619.0,8.0,6.0,16.5,236.0,5.0,24.5,2
351893009,4263,604.1276595744681,591.3617021276596,11.553191489361701,4.9361702127659575,10.829787234042554,295.8085106382979,12.680851063829786,23.340425531914892,47,538.3529411764706,562.5588235294117,8.5,6.911764705882353,9.470588235294118,257.6470588235294,6.911764705882353,22.58823529411765,34,452.875,472.25,6.75,8.0,9.625,179.0,3.5,19.625,8,512.4516129032259,540.2903225806451,8.516129032258064,8.129032258064516,11.935483870967742,257.4193548387097,5.096774193548387,23.29032258064516,31,635.0,566.3333333333334,12.333333333333334,3.761904761904762,10.428571428571429,297.8095238095238,16.0,23.142857142857142,21,564.375,577.3,10.2,5.275,11.425,256.85,10.325,23.125,40,0,0,0,0,0,0,0,0,0,550.5,528.5,7.333333333333333,5.166666666666667,14.666666666666666,269.0,6.5,21.833333333333332,6,0,0,0,0,0,0,0,0,0
52747122,4336,670.6842105263158,704.0263157894736,12.052631578947368,3.9473684210526314,10.552631578947368,414.63157894736844,19.210526315789473,23.526315789473685,38,498.82608695652175,571.1739130434783,9.130434782608695,6.608695652173913,11.08695652173913,279.69565217391306,7.173913043478261,22.52173913043478,23,563.5833333333334,617.8333333333334,10.916666666666666,4.5,10.75,279.0,16.25,22.166666666666668,12,562.5384615384615,625.2307692307693,10.76923076923077,4.384615384615385,10.307692307692308,273.7692307692308,16.307692307692307,22.23076923076923,13,601.8181818181819,652.7272727272727,12.636363636363637,3.909090909090909,8.818181818181818,288.54545454545456,18.272727272727273,22.545454545454547,11,489.375,572.75,10.875,4.375,11.5,255.25,15.25,21.75,8,512.6666666666666,567.6666666666666,5.333333333333333,7.666666666666667,12.333333333333334,269.0,12.666666666666666,23.666666666666668,3,429.5,554.5,10.0,9.0,15.0,276.0,12.5,24.0,2,0,0,0,0,0,0,0,0,0
145813874,3441,412.37931034482756,529.5862068965517,7.758620689655173,6.9655172413793105,12.586206896551724,197.89655172413794,8.551724137931034,21.93103448275862,29,314.8666666666667,441.7,4.866666666666666,8.233333333333333,13.733333333333333,74.4,6.1,20.3,30,319.52,429.16,5.0,8.28,14.76,97.88,7.16,20.0,25,324.2916666666667,443.5416666666667,5.333333333333333,8.125,15.541666666666666,102.75,7.333333333333333,20.541666666666668,24,372.0,500.75,8.25,9.375,15.625,189.0,9.5,22.0,8,351.5609756097561,469.1219512195122,4.951219512195122,7.487804878048781,12.146341463414634,115.70731707317073,7.365853658536586,20.609756097560975,41,301.0,430.6333333333333,4.333333333333333,8.3,13.133333333333333,69.13333333333334,5.6,19.966666666666665,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105711545,3899,432.3142857142857,552.0857142857143,7.828571428571428,7.171428571428572,11.228571428571428,219.65714285714284,8.342857142857143,22.2,35,333.0952380952381,403.85714285714283,5.571428571428571,9.238095238095237,10.80952380952381,98.0,5.238095238095238,17.857142857142858,21,335.8709677419355,414.64516129032256,4.32258064516129,8.96774193548387,13.870967741935484,103.51612903225806,3.5161290322580645,18.580645161290324,31,327.69444444444446,400.6666666666667,4.361111111111111,9.5,12.694444444444445,100.69444444444444,3.638888888888889,18.11111111111111,36,370.6842105263158,471.05263157894734,6.0,8.0,11.526315789473685,160.21052631578948,6.2105263157894735,19.842105263157894,19,401.35714285714283,498.57142857142856,7.642857142857143,7.5,12.857142857142858,167.42857142857142,4.857142857142857,20.785714285714285,14,238.47058823529412,303.3529411764706,2.9411764705882355,13.411764705882353,12.352941176470589,47.35294117647059,2.176470588235294,16.470588235294116,17,385.0,496.1666666666667,7.5,9.0,9.166666666666666,160.83333333333334,7.166666666666667,19.833333333333332,6,278.0,384.0,2.0,11.0,9.0,98.0,7.0,17.0,1
108179306,4266,506.4871794871795,580.0769230769231,8.64102564102564,4.333333333333333,12.948717948717949,229.84615384615384,19.05128205128205,21.974358974358974,39,433.57894736842104,514.3684210526316,8.157894736842104,5.473684210526316,13.947368421052632,180.1578947368421,16.68421052631579,21.36842105263158,19,369.06666666666666,471.26666666666665,6.533333333333333,7.066666666666666,16.6,133.73333333333332,8.8,20.966666666666665,30,383.2,466.0857142857143,6.714285714285714,6.6571428571428575,14.657142857142857,143.88571428571427,11.885714285714286,20.6,35,442.3809523809524,549.3333333333334,7.666666666666667,5.285714285714286,14.523809523809524,190.57142857142858,13.333333333333334,22.047619047619047,21,420.06666666666666,500.1333333333333,7.466666666666667,5.8,14.0,169.4,14.0,21.2,15,339.1,403.9,5.3,7.1,14.3,83.3,5.5,19.0,10,469.0,463.4,7.6,6.6,12.6,156.4,8.4,19.0,5,332.5,406.0,5.5,8.0,12.5,163.0,5.0,19.5,2
139801205,5716,505.72727272727275,590.9090909090909,9.363636363636363,4.787878787878788,11.151515151515152,207.12121212121212,12.818181818181818,21.78787878787879,33,455.55555555555554,554.2222222222222,9.61111111111111,6.111111111111111,15.11111111111111,194.44444444444446,8.444444444444445,21.38888888888889,18,379.27272727272725,478.27272727272725,5.363636363636363,5.454545454545454,13.363636363636363,112.72727272727273,3.0,19.363636363636363,11,338.7692307692308,421.65384615384613,4.076923076923077,5.615384615384615,14.076923076923077,95.76923076923077,3.0384615384615383,18.26923076923077,26,470.0,568.5714285714286,9.428571428571429,5.428571428571429,12.714285714285714,208.0,8.714285714285714,21.0,7,528.6428571428571,652.3571428571429,11.785714285714286,4.428571428571429,13.714285714285714,231.57142857142858,10.214285714285714,23.142857142857142,14,288.625,369.8125,2.6875,5.0625,15.5,48.5,0.9375,17.375,16,482.58620689655174,559.3793103448276,10.448275862068966,5.241379310344827,12.206896551724139,171.6206896551724,8.724137931034482,21.310344827586206,29,364.0,460.6666666666667,4.333333333333333,7.0,13.666666666666666,154.33333333333334,3.0,19.333333333333332,3
177536827,4030,643.3823529411765,607.6470588235294,12.794117647058824,5.823529411764706,11.205882352941176,241.11764705882354,10.735294117647058,22.41176470588235,34,523.6538461538462,533.5384615384615,10.73076923076923,7.846153846153846,13.807692307692308,175.53846153846155,8.538461538461538,21.346153846153847,26,487.1,529.0666666666667,11.733333333333333,8.233333333333333,17.633333333333333,157.9,3.8,22.033333333333335,30,464.8787878787879,509.5151515151515,10.93939393939394,8.636363636363637,17.575757575757574,148.06060606060606,4.212121212121212,21.696969696969695,33,511.19354838709677,538.3225806451613,11.96774193548387,7.516129032258065,17.419354838709676,165.74193548387098,4.451612903225806,22.129032258064516,31,587.4347826086956,545.1739130434783,12.26086956521739,6.6521739130434785,13.304347826086957,220.56521739130434,7.3478260869565215,22.47826086956522,23,377.46666666666664,435.26666666666665,7.466666666666667,8.266666666666667,15.6,91.53333333333333,6.8,20.0,15,594.5,594.8,10.5,4.7,10.2,191.1,4.2,21.8,10,622.1666666666666,541.8333333333334,15.166666666666666,7.0,18.166666666666668,268.3333333333333,1.5,23.5,6
119409489,3305,480.25,571.25,7.958333333333333,8.25,9.541666666666666,207.54166666666666,9.958333333333334,21.416666666666668,24,392.75757575757575,500.8484848484849,6.575757575757576,8.121212121212121,11.969696969696969,135.75757575757575,6.96969696969697,20.666666666666668,33,388.95348837209303,494.16279069767444,6.534883720930233,9.418604651162791,13.511627906976743,125.67441860465117,8.372093023255815,20.25581395348837,43,383.0,495.22222222222223,6.416666666666667,9.25,13.722222222222221,122.58333333333333,8.722222222222221,20.805555555555557,36,426.92,511.12,7.08,10.08,9.96,160.36,6.56,20.56,25,385.85714285714283,419.85714285714283,4.714285714285714,8.857142857142858,13.571428571428571,94.0,5.142857142857143,17.571428571428573,7,351.6,470.2,6.4,8.0,14.5,68.95,5.05,19.2,20,410.7142857142857,483.2142857142857,5.142857142857143,8.428571428571429,11.5,166.28571428571428,7.928571428571429,20.071428571428573,14,406.8333333333333,440.0,5.666666666666667,10.5,7.833333333333333,163.33333333333334,8.166666666666666,18.666666666666668,6
211414669,3452,563.0416666666666,681.5,10.083333333333334,7.0,11.625,278.625,7.583333333333333,23.541666666666668,24,455.5,558.4722222222222,8.0,7.527777777777778,12.583333333333334,175.83333333333334,3.4722222222222223,21.27777777777778,36,414.1666666666667,526.8,6.233333333333333,8.233333333333333,13.1,152.16666666666666,1.6,21.166666666666668,30,447.67241379310343,557.6551724137931,6.672413793103448,8.0,13.206896551724139,172.70689655172413,1.8275862068965518,21.344827586206897,58,445.9166666666667,564.4166666666666,7.458333333333333,8.5,14.125,157.45833333333334,0.7083333333333334,21.416666666666668,24,492.375,628.1875,8.25,7.875,13.6875,221.875,5.4375,23.3125,16,416.6842105263158,526.8421052631579,6.421052631578948,8.210526315789474,13.473684210526315,129.52631578947367,2.9473684210526314,20.842105263157894,19,463.2857142857143,544.1428571428571,7.785714285714286,7.785714285714286,11.785714285714286,202.92857142857142,2.357142857142857,21.5,14,495.875,612.5,5.375,7.125,12.25,252.875,0.625,23.0,8
70653626,2172,417.7857142857143,533.8571428571429,8.0,10.214285714285714,13.285714285714286,112.78571428571429,2.5,22.428571428571427,14,418.0,461.5,6.166666666666667,10.5,19.833333333333332,127.5,2.0833333333333335,22.166666666666668,12,429.6575342465753,481.54794520547944,8.41095890410959,8.698630136986301,17.10958904109589,112.82191780821918,3.136986301369863,21.246575342465754,73,411.44444444444446,482.55555555555554,7.722222222222222,10.666666666666666,15.11111111111111,111.55555555555556,2.2222222222222223,21.5,18,432.54545454545456,530.6363636363636,9.454545454545455,10.363636363636363,14.727272727272727,118.63636363636364,2.272727272727273,22.0,11,420.0,504.1666666666667,7.5,9.5,15.25,104.41666666666667,1.75,21.916666666666668,12,419.5,547.25,6.5,8.5,21.25,71.25,3.0,23.25,4,422.0,485.0,6.375,10.625,15.625,145.375,2.0,21.0,8,419.25,515.8333333333334,9.166666666666666,11.0,11.75,124.58333333333333,1.8333333333333333,21.333333333333332,12
311567248,3217,498.0,631.8205128205128,9.051282051282051,7.923076923076923,10.692307692307692,270.6666666666667,5.102564102564102,23.153846153846153,39,465.95348837209303,573.8139534883721,8.069767441860465,7.232558139534884,10.953488372093023,207.88372093023256,4.906976744186046,21.953488372093023,43,395.5,537.2222222222222,6.944444444444445,8.88888888888889,13.166666666666666,153.66666666666666,3.4444444444444446,22.0,18,435.15,549.675,7.65,7.775,11.7,175.45,4.2,21.625,40,429.5882352941176,601.1176470588235,8.176470588235293,8.470588235294118,12.235294117647058,191.94117647058823,3.1176470588235294,22.705882352941178,17,465.741935483871,583.9677419354839,8.64516129032258,6.870967741935484,11.451612903225806,233.25806451612902,5.290322580645161,22.193548387096776,31,271.09090909090907,353.72727272727275,3.090909090909091,11.363636363636363,14.090909090909092,53.18181818181818,1.3636363636363635,18.545454545454547,11,446.2857142857143,601.0,8.0,8.0,14.0,205.71428571428572,3.2857142857142856,23.428571428571427,7,468.0,562.3333333333334,8.333333333333334,8.0,15.0,193.66666666666666,2.3333333333333335,22.666666666666668,3
351078633,3864,528.6969696969697,637.969696969697,8.030303030303031,5.393939393939394,14.515151515151516,264.8181818181818,7.333333333333333,23.696969696969695,33,437.7741935483871,552.5806451612904,7.0,6.290322580645161,15.774193548387096,146.96774193548387,4.193548387096774,22.129032258064516,31,387.7,509.25,4.95,7.0,16.75,119.85,2.3,21.65,20,394.1951219512195,507.8780487804878,5.2682926829268295,7.073170731707317,16.073170731707318,118.8780487804878,3.1707317073170733,21.536585365853657,41,374.0,517.5,8.5,8.5,15.5,123.0,3.0,22.5,2,389.6,538.6,4.2,5.8,16.0,130.6,3.0,23.6,5,270.4230769230769,366.03846153846155,2.9615384615384617,8.384615384615385,16.384615384615383,27.96153846153846,1.0,18.576923076923077,26,401.90909090909093,499.72727272727275,4.2727272727272725,6.636363636363637,16.818181818181817,162.45454545454547,3.6363636363636362,21.545454545454547,11,410.14285714285717,514.8571428571429,4.428571428571429,7.857142857142857,16.0,176.71428571428572,2.857142857142857,22.285714285714285,7
126182112,2962,427.6060606060606,531.8181818181819,7.878787878787879,7.636363636363637,12.484848484848484,214.9090909090909,6.606060606060606,22.181818181818183,33,348.6060606060606,465.6060606060606,6.696969696969697,9.575757575757576,17.575757575757574,85.18181818181819,3.1515151515151514,21.242424242424242,33,343.1111111111111,447.97222222222223,5.944444444444445,8.666666666666666,16.555555555555557,94.58333333333333,2.4722222222222223,20.083333333333332,36,344.3414634146341,451.1707317073171,5.7560975609756095,9.268292682926829,16.902439024390244,98.58536585365853,2.4878048780487805,20.682926829268293,41,385.5925925925926,509.4074074074074,9.62962962962963,8.037037037037036,17.074074074074073,137.2962962962963,4.666666666666667,21.444444444444443,27,466.1333333333333,568.7333333333333,7.733333333333333,7.733333333333333,11.666666666666666,232.26666666666668,7.4,22.8,15,316.37931034482756,428.51724137931035,4.655172413793103,10.310344827586206,19.20689655172414,69.51724137931035,3.3448275862068964,20.896551724137932,29,314.5,396.5,3.0,11.0,14.0,112.75,5.0,19.5,4,429.0,633.0,12.0,8.0,17.0,225.0,0.5,25.0,2
