account_id,mmr,antimage_gpm,antimage_xpm,antimage_kills,antimage_deaths,antimage_assists,antimage_lh,antimage_denies,antimage_level,antimage_recorded_games,axe_gpm,axe_xpm,axe_kills,axe_deaths,axe_assists,axe_lh,axe_denies,axe_level,axe_recorded_games,bane_gpm,bane_xpm,bane_kills,bane_deaths,bane_assists,bane_lh,bane_denies,bane_level,bane_recorded_games,bloodseeker_gpm,bloodseeker_xpm,bloodseeker_kills,bloodseeker_deaths,bloodseeker_assists,bloodseeker_lh,bloodseeker_denies,bloodseeker_level,bloodseeker_recorded_games,crystal_maiden_gpm,crystal_maiden_xpm,crystal_maiden_kills,crystal_maiden_deaths,crystal_maiden_assists,crystal_maiden_lh,crystal_maiden_denies,crystal_maiden_level,crystal_maiden_recorded_games,drow_ranger_gpm,drow_ranger_xpm,drow_ranger_kills,drow_ranger_deaths,drow_ranger_assists,drow_ranger_lh,drow_ranger_denies,drow_ranger_level,drow_ranger_recorded_games,earthshaker_gpm,earthshaker_xpm,earthshaker_kills,earthshaker_deaths,earthshaker_assists,earthshaker_lh,earthshaker_denies,earthshaker_level,earthshaker_recorded_games,juggernaut_gpm,juggernaut_xpm,juggernaut_kills,juggernaut_deaths,juggernaut_assists,juggernaut_lh,juggernaut_denies,juggernaut_level,juggernaut_recorded_games,mirana_gpm,mirana_xpm,mirana_kills,mirana_deaths,mirana_assists,mirana_lh,mirana_denies,mirana_level,mirana_recorded_games,morphling_gpm,morphling_xpm,morphling_kills,morphling_deaths,morphling_assists,morphling_lh,morphling_denies,morphling_level,morphling_recorded_games,nevermore_gpm,nevermore_xpm,nevermore_kills,nevermore_deaths,nevermore_assists,nevermore_lh,nevermore_denies,nevermore_level,nevermore_recorded_games,phantom_lancer_gpm,phantom_lancer_xpm,phantom_lancer_kills,phantom_lancer_deaths,phantom_lancer_assists,phantom_lancer_lh,phantom_lancer_denies,phantom_lancer_level,phantom_lancer_recorded_games,puck_gpm,puck_xpm,puck_kills,puck_deaths,puck_assists,puck_lh,puck_denies,puck_level,puck_recorded_games,pudge_gpm,pudge_xpm,pudge_kills,pudge_deaths,pudge_assists,pudge_lh,pudge_denies,pudge_level,pudge_recorded_games,razor_gpm,razor_xpm,razor_kills,razor_deaths,razor_assists,razor_lh,razor_denies,razor_level,razor_recorded_games,sand_king_gpm,sand_king_xpm,sand_king_kills,sand_king_deaths,sand_king_assists,sand_king_lh,sand_king_denies,sand_king_level,sand_king_recorded_games,storm_spirit_gpm,storm_spirit_xpm,storm_spirit_kills,storm_spirit_deaths,storm_spirit_assists,storm_spirit_lh,storm_spirit_denies,storm_spirit_level,storm_spirit_recorded_games,sven_gpm,sven_xpm,sven_kills,sven_deaths,sven_assists,sven_lh,sven_denies,sven_level,sven_recorded_games,tiny_gpm,tiny_xpm,tiny_kills,tiny_deaths,tiny_assists,tiny_lh,tiny_denies,tiny_level,tiny_recorded_games,vengefulspirit_gpm,vengefulspirit_xpm,vengefulspirit_kills,vengefulspirit_deaths,vengefulspirit_assists,vengefulspirit_lh,vengefulspirit_denies,vengefulspirit_level,vengefulspirit_recorded_games,windrunner_gpm,windrunner_xpm,windrunner_kills,windrunner_deaths,windrunner_assists,windrunner_lh,windrunner_denies,windrunner_level,windrunner_recorded_games,zuus_gpm,zuus_xpm,zuus_kills,zuus_deaths,zuus_assists,zuus_lh,zuus_denies,zuus_level,zuus_recorded_games,kunkka_gpm,kunkka_xpm,kunkka_kills,kunkka_deaths,kunkka_assists,kunkka_lh,kunkka_denies,kunkka_level,kunkka_recorded_games,lina_gpm,lina_xpm,lina_kills,lina_deaths,lina_assists,lina_lh,lina_denies,lina_level,lina_recorded_games,lion_gpm,lion_xpm,lion_kills,lion_deaths,lion_assists,lion_lh,lion_denies,lion_level,lion_recorded_games,shadow_shaman_gpm,shadow_shaman_xpm,shadow_shaman_kills,shadow_shaman_deaths,shadow_shaman_assists,shadow_shaman_lh,shadow_shaman_denies,shadow_shaman_level,shadow_shaman_recorded_games,slardar_gpm,slardar_xpm,slardar_kills,slardar_deaths,slardar_assists,slardar_lh,slardar_denies,slardar_level,slardar_recorded_games,tidehunter_gpm,tidehunter_xpm,tidehunter_kills,tidehunter_deaths,tidehunter_assists,tidehunter_lh,tidehunter_denies,tidehunter_level,tidehunter_recorded_games,witch_doctor_gpm,witch_doctor_xpm,witch_doctor_kills,witch_doctor_deaths,witch_doctor_assists,witch_doctor_lh,witch_doctor_denies,witch_doctor_level,witch_doctor_recorded_games,lich_gpm,lich_xpm,lich_kills,lich_deaths,lich_assists,lich_lh,lich_denies,lich_level,lich_recorded_games,riki_gpm,riki_xpm,riki_kills,riki_deaths,riki_assists,riki_lh,riki_denies,riki_level,riki_recorded_games,enigma_gpm,enigma_xpm,enigma_kills,enigma_deaths,enigma_assists,enigma_lh,enigma_denies,enigma_level,enigma_recorded_games,tinker_gpm,tinker_xpm,tinker_kills,tinker_deaths,tinker_assists,tinker_lh,tinker_denies,tinker_level,tinker_recorded_games,sniper_gpm,sniper_xpm,sniper_kills,sniper_deaths,sniper_assists,sniper_lh,sniper_denies,sniper_level,sniper_recorded_games,necrolyte_gpm,necrolyte_xpm,necrolyte_kills,necrolyte_deaths,necrolyte_assists,necrolyte_lh,necrolyte_denies,necrolyte_level,necrolyte_recorded_games,warlock_gpm,warlock_xpm,warlock_kills,warlock_deaths,warlock_assists,warlock_lh,warlock_denies,warlock_level,warlock_recorded_games,beastmaster_gpm,beastmaster_xpm,beastmaster_kills,beastmaster_deaths,beastmaster_assists,beastmaster_lh,beastmaster_denies,beastmaster_level,beastmaster_recorded_games,queenofpain_gpm,queenofpain_xpm,queenofpain_kills,queenofpain_deaths,queenofpain_assists,queenofpain_lh,queenofpain_denies,queenofpain_level,queenofpain_recorded_games,venomancer_gpm,venomancer_xpm,venomancer_kills,venomancer_deaths,venomancer_assists,venomancer_lh,venomancer_denies,venomancer_level,venomancer_recorded_games,faceless_void_gpm,faceless_void_xpm,faceless_void_kills,faceless_void_deaths,faceless_void_assists,faceless_void_lh,faceless_void_denies,faceless_void_level,faceless_void_recorded_games,skeleton_king_gpm,skeleton_king_xpm,skeleton_king_kills,skeleton_king_deaths,skeleton_king_assists,skeleton_king_lh,skeleton_king_denies,skeleton_king_level,skeleton_king_recorded_games,death_prophet_gpm,death_prophet_xpm,death_prophet_kills,death_prophet_deaths,death_prophet_assists,death_prophet_lh,death_prophet_denies,death_prophet_level,death_prophet_recorded_games,phantom_assassin_gpm,phantom_assassin_xpm,phantom_assassin_kills,phantom_assassin_deaths,phantom_assassin_assists,phantom_assassin_lh,phantom_assassin_denies,phantom_assassin_level,phantom_assassin_recorded_games,pugna_gpm,pugna_xpm,pugna_kills,pugna_deaths,pugna_assists,pugna_lh,pugna_denies,pugna_level,pugna_recorded_games,templar_assassin_gpm,templar_assassin_xpm,templar_assassin_kills,templar_assassin_deaths,templar_assassin_assists,templar_assassin_lh,templar_assassin_denies,templar_assassin_level,templar_assassin_recorded_games,viper_gpm,viper_xpm,viper_kills,viper_deaths,viper_assists,viper_lh,viper_denies,viper_level,viper_recorded_games,luna_gpm,luna_xpm,luna_kills,luna_deaths,luna_assists,luna_lh,luna_denies,luna_level,luna_recorded_games,dragon_knight_gpm,dragon_knight_xpm,dragon_knight_kills,dragon_knight_deaths,dragon_knight_assists,dragon_knight_lh,dragon_knight_denies,dragon_knight_level,dragon_knight_recorded_games,dazzle_gpm,dazzle_xpm,dazzle_kills,dazzle_deaths,dazzle_assists,dazzle_lh,dazzle_denies,dazzle_level,dazzle_recorded_games,rattletrap_gpm,rattletrap_xpm,rattletrap_kills,rattletrap_deaths,rattletrap_assists,rattletrap_lh,rattletrap_denies,rattletrap_level,rattletrap_recorded_games,leshrac_gpm,leshrac_xpm,leshrac_kills,leshrac_deaths,leshrac_assists,leshrac_lh,leshrac_denies,leshrac_level,leshrac_recorded_games,furion_gpm,furion_xpm,furion_kills,furion_deaths,furion_assists,furion_lh,furion_denies,furion_level,furion_recorded_games,life_stealer_gpm,life_stealer_xpm,life_stealer_kills,life_stealer_deaths,life_stealer_assists,life_stealer_lh,life_stealer_denies,life_stealer_level,life_stealer_recorded_games,dark_seer_gpm,dark_seer_xpm,dark_seer_kills,dark_seer_deaths,dark_seer_assists,dark_seer_lh,dark_seer_denies,dark_seer_level,dark_seer_recorded_games,clinkz_gpm,clinkz_xpm,clinkz_kills,clinkz_deaths,clinkz_assists,clinkz_lh,clinkz_denies,clinkz_level,clinkz_recorded_games,omniknight_gpm,omniknight_xpm,omniknight_kills,omniknight_deaths,omniknight_assists,omniknight_lh,omniknight_denies,omniknight_level,omniknight_recorded_games,enchantress_gpm,enchantress_xpm,enchantress_kills,enchantress_deaths,enchantress_assists,enchantress_lh,enchantress_denies,enchantress_level,enchantress_recorded_games,huskar_gpm,huskar_xpm,huskar_kills,huskar_deaths,huskar_assists,huskar_lh,huskar_denies,huskar_level,huskar_recorded_games,night_stalker_gpm,night_stalker_xpm,night_stalker_kills,night_stalker_deaths,night_stalker_assists,night_stalker_lh,night_stalker_denies,night_stalker_level,night_stalker_recorded_games,broodmother_gpm,broodmother_xpm,broodmother_kills,broodmother_deaths,broodmother_assists,broodmother_lh,broodmother_denies,broodmother_level,broodmother_recorded_games,bounty_hunter_gpm,bounty_hunter_xpm,bounty_hunter_kills,bounty_hunter_deaths,bounty_hunter_assists,bounty_hunter_lh,bounty_hunter_denies,bounty_hunter_level,bounty_hunter_recorded_games,weaver_gpm,weaver_xpm,weaver_kills,weaver_deaths,weaver_assists,weaver_lh,weaver_denies,weaver_level,weaver_recorded_games,jakiro_gpm,jakiro_xpm,jakiro_kills,jakiro_deaths,jakiro_assists,jakiro_lh,jakiro_denies,jakiro_level,jakiro_recorded_games,batrider_gpm,batrider_xpm,batrider_kills,batrider_deaths,batrider_assists,batrider_lh,batrider_denies,batrider_level,batrider_recorded_games,chen_gpm,chen_xpm,chen_kills,chen_deaths,chen_assists,chen_lh,chen_denies,chen_level,chen_recorded_games,spectre_gpm,spectre_xpm,spectre_kills,spectre_deaths,spectre_assists,spectre_lh,spectre_denies,spectre_level,spectre_recorded_games,ancient_apparition_gpm,ancient_apparition_xpm,ancient_apparition_kills,ancient_apparition_deaths,ancient_apparition_assists,ancient_apparition_lh,ancient_apparition_denies,ancient_apparition_level,ancient_apparition_recorded_games,doom_bringer_gpm,doom_bringer_xpm,doom_bringer_kills,doom_bringer_deaths,doom_bringer_assists,doom_bringer_lh,doom_bringer_denies,doom_bringer_level,doom_bringer_recorded_games,ursa_gpm,ursa_xpm,ursa_kills,ursa_deaths,ursa_assists,ursa_lh,ursa_denies,ursa_level,ursa_recorded_games,spirit_breaker_gpm,spirit_breaker_xpm,spirit_breaker_kills,spirit_breaker_deaths,spirit_breaker_assists,spirit_breaker_lh,spirit_breaker_denies,spirit_breaker_level,spirit_breaker_recorded_games,gyrocopter_gpm,gyrocopter_xpm,gyrocopter_kills,gyrocopter_deaths,gyrocopter_assists,gyrocopter_lh,gyrocopter_denies,gyrocopter_level,gyrocopter_recorded_games,alchemist_gpm,alchemist_xpm,alchemist_kills,alchemist_deaths,alchemist_assists,alchemist_lh,alchemist_denies,alchemist_level,alchemist_recorded_games,invoker_gpm,invoker_xpm,invoker_kills,invoker_deaths,invoker_assists,invoker_lh,invoker_denies,invoker_level,invoker_recorded_games,silencer_gpm,silencer_xpm,silencer_kills,silencer_deaths,silencer_assists,silencer_lh,silencer_denies,silencer_level,silencer_recorded_games,obsidian_destroyer_gpm,obsidian_destroyer_xpm,obsidian_destroyer_kills,obsidian_destroyer_deaths,obsidian_destroyer_assists,obsidian_destroyer_lh,obsidian_destroyer_denies,obsidian_destroyer_level,obsidian_destroyer_recorded_games,lycan_gpm,lycan_xpm,lycan_kills,lycan_deaths,lycan_assists,lycan_lh,lycan_denies,lycan_level,lycan_recorded_games,brewmaster_gpm,brewmaster_xpm,brewmaster_kills,brewmaster_deaths,brewmaster_assists,brewmaster_lh,brewmaster_denies,brewmaster_level,brewmaster_recorded_games,shadow_demon_gpm,shadow_demon_xpm,shadow_demon_kills,shadow_demon_deaths,shadow_demon_assists,shadow_demon_lh,shadow_demon_denies,shadow_demon_level,shadow_demon_recorded_games,lone_druid_gpm,lone_druid_xpm,lone_druid_kills,lone_druid_deaths,lone_druid_assists,lone_druid_lh,lone_druid_denies,lone_druid_level,lone_druid_recorded_games,chaos_knight_gpm,chaos_knight_xpm,chaos_knight_kills,chaos_knight_deaths,chaos_knight_assists,chaos_knight_lh,chaos_knight_denies,chaos_knight_level,chaos_knight_recorded_games,meepo_gpm,meepo_xpm,meepo_kills,meepo_deaths,meepo_assists,meepo_lh,meepo_denies,meepo_level,meepo_recorded_games,treant_gpm,treant_xpm,treant_kills,treant_deaths,treant_assists,treant_lh,treant_denies,treant_level,treant_recorded_games,ogre_magi_gpm,ogre_magi_xpm,ogre_magi_kills,ogre_magi_deaths,ogre_magi_assists,ogre_magi_lh,ogre_magi_denies,ogre_magi_level,ogre_magi_recorded_games,undying_gpm,undying_xpm,undying_kills,undying_deaths,undying_assists,undying_lh,undying_denies,undying_level,undying_recorded_games,rubick_gpm,rubick_xpm,rubick_kills,rubick_deaths,rubick_assists,rubick_lh,rubick_denies,rubick_level,rubick_recorded_games,disruptor_gpm,disruptor_xpm,disruptor_kills,disruptor_deaths,disruptor_assists,disruptor_lh,disruptor_denies,disruptor_level,disruptor_recorded_games,nyx_assassin_gpm,nyx_assassin_xpm,nyx_assassin_kills,nyx_assassin_deaths,nyx_assassin_assists,nyx_assassin_lh,nyx_assassin_denies,nyx_assassin_level,nyx_assassin_recorded_games,naga_siren_gpm,naga_siren_xpm,naga_siren_kills,naga_siren_deaths,naga_siren_assists,naga_siren_lh,naga_siren_denies,naga_siren_level,naga_siren_recorded_games,keeper_of_the_light_gpm,keeper_of_the_light_xpm,keeper_of_the_light_kills,keeper_of_the_light_deaths,keeper_of_the_light_assists,keeper_of_the_light_lh,keeper_of_the_light_denies,keeper_of_the_light_level,keeper_of_the_light_recorded_games,wisp_gpm,wisp_xpm,wisp_kills,wisp_deaths,wisp_assists,wisp_lh,wisp_denies,wisp_level,wisp_recorded_games,visage_gpm,visage_xpm,visage_kills,visage_deaths,visage_assists,visage_lh,visage_denies,visage_level,visage_recorded_games,slark_gpm,slark_xpm,slark_kills,slark_deaths,slark_assists,slark_lh,slark_denies,slark_level,slark_recorded_games,medusa_gpm,medusa_xpm,medusa_kills,medusa_deaths,medusa_assists,medusa_lh,medusa_denies,medusa_level,medusa_recorded_games,troll_warlord_gpm,troll_warlord_xpm,troll_warlord_kills,troll_warlord_deaths,troll_warlord_assists,troll_warlord_lh,troll_warlord_denies,troll_warlord_level,troll_warlord_recorded_games,centaur_gpm,centaur_xpm,centaur_kills,centaur_deaths,centaur_assists,centaur_lh,centaur_denies,centaur_level,centaur_recorded_games,magnataur_gpm,magnataur_xpm,magnataur_kills,magnataur_deaths,magnataur_assists,magnataur_lh,magnataur_denies,magnataur_level,magnataur_recorded_games,shredder_gpm,shredder_xpm,shredder_kills,shredder_deaths,shredder_assists,shredder_lh,shredder_denies,shredder_level,shredder_recorded_games,bristleback_gpm,bristleback_xpm,bristleback_kills,bristleback_deaths,bristleback_assists,bristleback_lh,bristleback_denies,bristleback_level,bristleback_recorded_games,tusk_gpm,tusk_xpm,tusk_kills,tusk_deaths,tusk_assists,tusk_lh,tusk_denies,tusk_level,tusk_recorded_games,skywrath_mage_gpm,skywrath_mage_xpm,skywrath_mage_kills,skywrath_mage_deaths,skywrath_mage_assists,skywrath_mage_lh,skywrath_mage_denies,skywrath_mage_level,skywrath_mage_recorded_games,abaddon_gpm,abaddon_xpm,abaddon_kills,abaddon_deaths,abaddon_assists,abaddon_lh,abaddon_denies,abaddon_level,abaddon_recorded_games,elder_titan_gpm,elder_titan_xpm,elder_titan_kills,elder_titan_deaths,elder_titan_assists,elder_titan_lh,elder_titan_denies,elder_titan_level,elder_titan_recorded_games,legion_commander_gpm,legion_commander_xpm,legion_commander_kills,legion_commander_deaths,legion_commander_assists,legion_commander_lh,legion_commander_denies,legion_commander_level,legion_commander_recorded_games,techies_gpm,techies_xpm,techies_kills,techies_deaths,techies_assists,techies_lh,techies_denies,techies_level,techies_recorded_games,ember_spirit_gpm,ember_spirit_xpm,ember_spirit_kills,ember_spirit_deaths,ember_spirit_assists,ember_spirit_lh,ember_spirit_denies,ember_spirit_level,ember_spirit_recorded_games,earth_spirit_gpm,earth_spirit_xpm,earth_spirit_kills,earth_spirit_deaths,earth_spirit_assists,earth_spirit_lh,earth_spirit_denies,earth_spirit_level,earth_spirit_recorded_games,abyssal_underlord_gpm,abyssal_underlord_xpm,abyssal_underlord_kills,abyssal_underlord_deaths,abyssal_underlord_assists,abyssal_underlord_lh,abyssal_underlord_denies,abyssal_underlord_level,abyssal_underlord_recorded_games,terrorblade_gpm,terrorblade_xpm,terrorblade_kills,terrorblade_deaths,terrorblade_assists,terrorblade_lh,terrorblade_denies,terrorblade_level,terrorblade_recorded_games,phoenix_gpm,phoenix_xpm,phoenix_kills,phoenix_deaths,phoenix_assists,phoenix_lh,phoenix_denies,phoenix_level,phoenix_recorded_games,oracle_gpm,oracle_xpm,oracle_kills,oracle_deaths,oracle_assists,oracle_lh,oracle_denies,oracle_level,oracle_recorded_games,winter_wyvern_gpm,winter_wyvern_xpm,winter_wyvern_kills,winter_wyvern_deaths,winter_wyvern_assists,winter_wyvern_lh,winter_wyvern_denies,winter_wyvern_level,winter_wyvern_recorded_games,arc_warden_gpm,arc_warden_xpm,arc_warden_kills,arc_warden_deaths,arc_warden_assists,arc_warden_lh,arc_warden_denies,arc_warden_level,arc_warden_recorded_games,monkey_king_gpm,monkey_king_xpm,monkey_king_kills,monkey_king_deaths,monkey_king_assists,monkey_king_lh,monkey_king_denies,monkey_king_level,monkey_king_recorded_games,dark_willow_gpm,dark_willow_xpm,dark_willow_kills,dark_willow_deaths,dark_willow_assists,dark_willow_lh,dark_willow_denies,dark_willow_level,dark_willow_recorded_games,pangolier_gpm,pangolier_xpm,pangolier_kills,pangolier_deaths,pangolier_assists,pangolier_lh,pangolier_denies,pangolier_level,pangolier_recorded_games,grimstroke_gpm,grimstroke_xpm,grimstroke_kills,grimstroke_deaths,grimstroke_assists,grimstroke_lh,grimstroke_denies,grimstroke_level,grimstroke_recorded_games,mars_gpm,mars_xpm,mars_kills,mars_deaths,mars_assists,mars_lh,mars_denies,mars_level,mars_recorded_games
108655063,2564,579.0,643.75,7.5,4.75,6.0,310.75,11.25,23.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.25,724.25,14.5,4.75,10.75,307.5,9.0,25.0,4,0,0,0,0,0,0,0,0,0,501.75,635.25,9.75,5.5,10.0,238.75,24.0,24.0,4,376.0,494.0,5.0,10.0,22.0,116.0,1.0,23.0,1,250.0,271.0,0.0,9.0,2.0,77.0,8.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.8333333333333,562.6666666666666,7.833333333333333,7.666666666666667,19.333333333333332,90.66666666666667,2.8333333333333335,23.666666666666668,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.0,821.0,19.0,0.0,10.0,201.0,36.0,25.0,1,581.0,673.6666666666666,14.0,5.0,10.333333333333334,194.33333333333334,15.333333333333334,22.666666666666668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.0,574.0,6.0,5.0,22.0,173.0,5.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.5,466.0,5.5,6.5,19.0,78.0,4.5,18.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,457.0,10.0,9.0,12.0,81.0,15.0,22.0,1,388.0,629.0,12.0,3.0,21.0,84.0,7.0,25.0,1,0,0,0,0,0,0,0,0,0,455.0,656.0,14.0,10.0,20.0,150.0,6.0,25.0,1,0,0,0,0,0,0,0,0,0,674.5,772.0,20.5,4.0,11.5,349.5,32.0,25.0,2,509.75,656.5,15.5,5.25,16.25,250.75,11.75,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.3333333333334,690.6666666666666,16.0,6.666666666666667,16.0,318.6666666666667,23.666666666666668,25.0,3,0,0,0,0,0,0,0,0,0,550.0,643.6923076923077,12.76923076923077,3.923076923076923,13.0,208.92307692307693,18.384615384615383,23.076923076923077,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.42857142857144,541.7142857142857,7.428571428571429,5.857142857142857,9.0,224.42857142857142,13.714285714285714,20.857142857142858,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.0,638.0,12.5,5.0,16.0,229.0,22.5,25.0,2,0,0,0,0,0,0,0,0,0,260.0,324.0,2.0,5.0,1.0,64.0,4.0,13.0,1,0,0,0,0,0,0,0,0,0,469.0,645.0,11.0,2.0,13.0,133.0,10.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.0,371.0,3.0,7.0,3.0,125.0,3.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.0,742.0,24.0,1.0,11.0,237.0,6.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.8571428571429,683.4285714285714,13.571428571428571,5.285714285714286,19.428571428571427,332.42857142857144,16.0,24.571428571428573,7,374.0,593.0,7.0,5.0,27.0,40.0,8.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.0,538.0,10.0,8.5,21.5,165.0,2.5,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.0,533.5,6.5,4.5,12.5,184.0,11.0,21.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.0,629.0,16.0,5.5,8.0,156.0,13.5,23.0,2,472.0,566.3333333333334,4.333333333333333,4.0,10.0,209.0,17.0,21.666666666666668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.0,587.0,7.375,5.0,11.875,155.375,7.375,21.25,8,341.0,518.0,4.0,6.0,11.0,111.0,8.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.0,654.0,9.0,6.0,8.0,161.0,0.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.5,518.3333333333334,5.333333333333333,6.0,23.666666666666668,42.5,5.833333333333333,20.833333333333332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
